행정구역,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,공원_개수,총_인구수,입시학원_개수,어린이집_개수,초미세먼지_최대치,일산화탄소_최대치,마트거리(km),병원거리(km)
대치동,개포우성1,84.81,202101,2,285000,12,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,84.81,202101,2,285000,12,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,127.61,202103,31,371000,4,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,84.81,202104,28,300000,5,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,127.61,202105,7,390000,8,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,127.61,202105,7,390000,8,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,84.81,202106,25,294000,15,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,84.81,202107,1,280000,13,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,127.61,202107,3,402000,9,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,127.61,202108,12,406000,13,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성1,84.81,202110,9,318000,5,1983,11,80891,1187,5,28.774194,0.67,1.363283746,2.416659798
대치동,개포우성2,127.78,202102,23,378000,11,1984,11,80891,1187,5,28.774194,0.67,1.223634182,2.513388574
대치동,개포우성2,84.69,202104,20,295000,13,1984,11,80891,1187,5,28.774194,0.67,1.223634182,2.513388574
대치동,개포우성2,84.69,202105,22,289000,1,1984,11,80891,1187,5,28.774194,0.67,1.223634182,2.513388574
대치동,노빌리티빌리지,168.04,202101,30,225000,2,1999,11,80891,1187,5,28.774194,0.67,1.082514024,1.733301638
대치동,대우아이빌멤버스(891-26),35.236,202101,14,33500,11,2003,11,80891,1187,5,28.774194,0.67,0.75636922,1.403559962
대치동,대우아이빌멤버스(891-26),54.966,202104,14,65000,12,2003,11,80891,1187,5,28.774194,0.67,0.75636922,1.403559962
대치동,대우아이빌멤버스(891-26),35.236,202106,3,33900,9,2003,11,80891,1187,5,28.774194,0.67,0.75636922,1.403559962
대치동,대우아이빌멤버스(891-26),35.796,202107,29,33000,9,2003,11,80891,1187,5,28.774194,0.67,0.75636922,1.403559962
대치동,대우아이빌멤버스(891-26),41.112,202109,14,52000,11,2003,11,80891,1187,5,28.774194,0.67,0.75636922,1.403559962
대치동,대우아이빌명문가(891-23),33.06,202104,7,30000,11,2004,11,80891,1187,5,28.774194,0.67,0.784326207,1.390525958
대치동,대우아이빌명문가(891-23),33.06,202104,19,28000,8,2004,11,80891,1187,5,28.774194,0.67,0.784326207,1.390525958
대치동,대우아이빌명문가(891-23),34.2,202108,17,29000,10,2004,11,80891,1187,5,28.774194,0.67,0.784326207,1.390525958
대치동,대우아이빌명문가(891-23),34.2,202108,24,29000,10,2004,11,80891,1187,5,28.774194,0.67,0.784326207,1.390525958
대치동,대우아이빌명문가(891-23),34.2,202108,26,30000,10,2004,11,80891,1187,5,28.774194,0.67,0.784326207,1.390525958
대치동,대우아이빌명문가(891-23),34.2,202109,9,28500,10,2004,11,80891,1187,5,28.774194,0.67,0.784326207,1.390525958
대치동,대우아이빌명문가(891-23),34.2,202109,17,29000,9,2004,11,80891,1187,5,28.774194,0.67,0.784326207,1.390525958
대치동,대우아이빌명문가(891-23),34.2,202110,13,28300,9,2004,11,80891,1187,5,28.774194,0.67,0.784326207,1.390525958
대치동,대치동우정에쉐르1,59.98,202104,17,68000,9,2004,11,80891,1187,5,28.774194,0.67,0.774721653,1.377657386
대치동,대치동우정에쉐르1,59.96,202105,3,77800,6,2004,11,80891,1187,5,28.774194,0.67,0.774721653,1.377657386
대치동,대치삼성,59.88,202101,14,187000,3,2000,11,80891,1187,5,28.774194,0.67,0.940634171,1.899162202
대치동,대치삼성,97.35,202101,27,270000,8,2000,11,80891,1187,5,28.774194,0.67,0.940634171,1.899162202
대치동,대치아이파크,114.97,202102,18,315000,8,2008,11,80891,1187,5,28.774194,0.67,0.721208763,2.178672084
대치동,대치아이파크,119.58,202104,17,335000,12,2008,11,80891,1187,5,28.774194,0.67,0.721208763,2.178672084
대치동,대치아이파크,59.96,202107,9,226000,2,2008,11,80891,1187,5,28.774194,0.67,0.721208763,2.178672084
대치동,대치아이파크,59.96,202107,29,198000,1,2008,11,80891,1187,5,28.774194,0.67,0.721208763,2.178672084
대치동,대치아이파크,119.58,202108,2,370000,18,2008,11,80891,1187,5,28.774194,0.67,0.721208763,2.178672084
대치동,대치아이파크,59.96,202109,17,226000,13,2008,11,80891,1187,5,28.774194,0.67,0.721208763,2.178672084
대치동,대치아이파크,149.78,202110,7,460000,25,2008,11,80891,1187,5,28.774194,0.67,0.721208763,2.178672084
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202102,8,227000,7,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202102,8,227000,7,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202102,23,233500,12,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202104,8,233000,8,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202104,10,228000,6,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202105,17,228000,9,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202106,7,233000,8,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,202107,10,285000,9,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,202107,22,285000,3,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202109,1,239000,9,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,202109,16,298000,13,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202110,16,259000,14,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,202110,21,250000,3,1984,11,80891,1187,5,28.774194,0.67,1.832367733,1.353735075
대치동,대치한신휴플러스,84.99,202106,9,157000,2,2005,11,80891,1187,5,28.774194,0.67,0.363643908,1.781362412
대치동,대치현대,59.82,202101,20,164000,21,1999,11,80891,1187,5,28.774194,0.67,1.121801334,1.356384348
대치동,대치현대,59.82,202106,7,170000,13,1999,11,80891,1187,5,28.774194,0.67,1.121801334,1.356384348
대치동,대치현대,85,202107,30,234000,12,1999,11,80891,1187,5,28.774194,0.67,1.121801334,1.356384348
대치동,대치현대,85,202109,8,246000,14,1999,11,80891,1187,5,28.774194,0.67,1.121801334,1.356384348
대치동,대치효성,59.84,202110,24,155000,7,1999,11,80891,1187,5,28.774194,0.67,1.129675577,1.44413439
대치동,동부센트레빌,145.83,202102,2,389000,3,2005,11,80891,1187,5,28.774194,0.67,1.550916607,2.550593135
대치동,동부센트레빌,145.83,202102,3,392000,21,2005,11,80891,1187,5,28.774194,0.67,1.550916607,2.550593135
대치동,동부센트레빌,161.47,202103,20,450000,14,2005,11,80891,1187,5,28.774194,0.67,1.550916607,2.550593135
대치동,동부센트레빌,161.47,202105,2,440000,8,2005,11,80891,1187,5,28.774194,0.67,1.550916607,2.550593135
대치동,동부센트레빌,161.47,202105,11,423000,6,2005,11,80891,1187,5,28.774194,0.67,1.550916607,2.550593135
대치동,동부센트레빌,121.74,202107,14,390000,17,2005,11,80891,1187,5,28.774194,0.67,1.550916607,2.550593135
대치동,동부센트레빌,145.83,202107,31,430000,12,2005,11,80891,1187,5,28.774194,0.67,1.550916607,2.550593135
대치동,동부센트레빌,145.83,202108,27,417000,4,2005,11,80891,1187,5,28.774194,0.67,1.550916607,2.550593135
대치동,래미안대치팰리스,151.31,202104,1,535000,25,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,84.97,202105,1,303000,6,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,84.98,202105,22,304000,2,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,84.99,202105,29,304000,10,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,114.15,202106,3,440000,21,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,84.97,202106,18,312000,17,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,94.5,202107,9,369000,19,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,84.99,202107,14,308000,5,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,94.49,202108,20,371000,12,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,94.49,202110,9,375000,4,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,94.5,202110,18,390000,28,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치팰리스,94.49,202111,12,385000,15,2015,11,80891,1187,5,28.774194,0.67,1.014611551,2.128494798
대치동,래미안대치하이스턴,110.39,202104,30,285000,10,1989,11,80891,1187,5,28.774194,0.67,1.519534388,1.245725241
대치동,래미안대치하이스턴,110.39,202105,26,300000,13,1989,11,80891,1187,5,28.774194,0.67,1.519534388,1.245725241
대치동,래미안대치하이스턴,110.39,202108,10,300000,16,1989,11,80891,1187,5,28.774194,0.67,1.519534388,1.245725241
대치동,삼성3차,150.03,202101,7,243000,2,2000,11,80891,1187,5,28.774194,0.67,1.05174931,1.722792165
대치동,선경1차(1동-7동),117.7,202103,31,327000,8,1983,11,80891,1187,5,28.774194,0.67,1.483645421,2.26109356
대치동,선경1차(1동-7동),136.68,202105,13,362000,14,1983,11,80891,1187,5,28.774194,0.67,1.483645421,2.26109356
대치동,선경1차(1동-7동),136.68,202107,7,410000,6,1983,11,80891,1187,5,28.774194,0.67,1.483645421,2.26109356
대치동,선경2차(8동-12동),127.75,202105,5,368000,15,1985,11,80891,1187,5,28.774194,0.67,7.811862178,2.243164443
대치동,선경2차(8동-12동),84.55,202108,12,290000,12,1985,11,80891,1187,5,28.774194,0.67,7.811862178,2.243164443
대치동,선경2차(8동-12동),127.75,202108,25,410000,9,1985,11,80891,1187,5,28.774194,0.67,7.811862178,2.243164443
대치동,선경2차(8동-12동),84.55,202110,2,300000,2,1985,11,80891,1187,5,28.774194,0.67,7.811862178,2.243164443
대치동,선릉역대우아이빌(890-49),28.34,202104,21,23500,15,2004,11,80891,1187,5,28.774194,0.67,0.639387326,1.571134485
대치동,선릉역대우아이빌(890-49),25.42,202109,1,23000,14,2004,11,80891,1187,5,28.774194,0.67,0.639387326,1.571134485
대치동,선릉역대우아이빌(890-49),28.34,202110,22,27800,12,2004,11,80891,1187,5,28.774194,0.67,0.639387326,1.571134485
대치동,세연파크뷰,83.58,202104,22,164000,3,2002,11,80891,1187,5,28.774194,0.67,0.893916626,1.521598648
대치동,쌍용대치2,120.76,202103,9,290000,7,1983,11,80891,1187,5,28.774194,0.67,1.948205008,1.461346075
대치동,쌍용대치2,120.76,202106,25,305000,7,1983,11,80891,1187,5,28.774194,0.67,1.948205008,1.461346075
대치동,쌍용대치2,84.49,202108,10,255000,5,1983,11,80891,1187,5,28.774194,0.67,1.948205008,1.461346075
대치동,쌍용대치2,84.49,202108,10,255000,5,1983,11,80891,1187,5,28.774194,0.67,1.948205008,1.461346075
대치동,쌍용대치2,120.76,202108,11,305000,5,1983,11,80891,1187,5,28.774194,0.67,1.948205008,1.461346075
대치동,쌍용대치2,120.76,202109,13,305000,3,1983,11,80891,1187,5,28.774194,0.67,1.948205008,1.461346075
대치동,쌍용대치2,84.49,202109,17,225000,9,1983,11,80891,1187,5,28.774194,0.67,1.948205008,1.461346075
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,202103,6,300000,14,1983,11,80891,1187,5,28.774194,0.67,2.017755291,1.627230033
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",148.8,202103,29,324000,15,1983,11,80891,1187,5,28.774194,0.67,2.017755291,1.627230033
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,202105,20,240000,14,1983,11,80891,1187,5,28.774194,0.67,2.017755291,1.627230033
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,202105,29,237500,7,1983,11,80891,1187,5,28.774194,0.67,2.017755291,1.627230033
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,202106,30,248000,3,1983,11,80891,1187,5,28.774194,0.67,2.017755291,1.627230033
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,202107,2,313000,14,1983,11,80891,1187,5,28.774194,0.67,2.017755291,1.627230033
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",128.03,202108,11,310000,4,1983,11,80891,1187,5,28.774194,0.67,2.017755291,1.627230033
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,202109,14,136000,3,1983,11,80891,1187,5,28.774194,0.67,2.017755291,1.627230033
대치동,아름빌(889-74),30.46,202110,16,25950,6,2003,11,80891,1187,5,28.774194,0.67,0.487961355,1.716388349
대치동,우정에쉐르,97.85,202102,25,150000,4,2004,11,80891,1187,5,28.774194,0.67,1.485404984,0.69888375
대치동,은마,84.43,202101,19,232000,3,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202101,19,214500,13,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202101,22,237000,11,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202101,26,217000,5,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202101,26,242000,9,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202102,2,217000,7,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202102,9,240000,9,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202102,10,220000,5,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202102,18,218000,6,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202102,24,245000,6,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202103,2,224000,8,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202103,2,232000,6,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202103,8,220000,7,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202103,24,245000,11,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202104,1,248000,9,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202104,6,217500,8,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202104,7,210000,14,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202104,8,235000,5,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202104,22,215200,1,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202104,23,250000,13,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202104,27,224500,6,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202105,3,219000,7,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202105,11,225000,7,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202105,21,228000,5,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202105,27,240000,10,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202106,2,224800,8,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202106,9,260000,6,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202106,10,230000,10,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202106,10,254000,10,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202106,15,258000,10,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202106,18,228000,11,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202106,22,230000,12,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202106,22,220000,2,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202106,24,215000,14,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202107,2,260000,11,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202107,9,215000,1,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202107,10,258000,4,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202107,12,222000,4,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202107,13,225000,5,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202107,16,230000,9,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202107,17,246500,2,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202107,17,262000,11,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202107,19,230000,9,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202107,23,256700,11,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202107,28,227700,14,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202107,29,233000,7,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202107,30,257000,14,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202107,31,230000,11,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202108,2,262000,4,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202108,4,233000,12,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202108,4,260000,5,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202108,10,222000,1,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202108,11,262500,4,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202108,12,240000,10,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202108,19,270000,12,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,84.43,202108,25,278000,6,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,은마,76.79,202108,31,242000,5,1979,11,80891,1187,5,28.774194,0.67,1.508157457,1.649253133
대치동,테헤란로대우아이빌(891-6),59.83,202101,9,77000,13,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),35.51,202101,23,43700,14,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),29.63,202101,26,31800,4,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),35.51,202102,15,43300,17,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),65.24,202102,18,55000,6,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),33.11,202102,25,34500,4,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),59.83,202103,13,79000,16,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),29.63,202103,13,29990,7,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),65.24,202103,13,55000,9,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),59.83,202103,31,85000,14,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),59.83,202103,31,85000,14,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),33.11,202104,9,38000,16,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),59.83,202104,16,82000,9,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),29.63,202104,29,28000,12,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),30.46,202105,4,34500,20,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),35.61,202105,5,40800,4,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),59.83,202105,10,84000,11,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),29.02,202105,13,33800,24,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),33.11,202105,13,36000,4,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),29.63,202105,14,30000,14,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),29.63,202105,28,28376,12,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),33.11,202106,13,37200,6,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),29.63,202106,21,33000,17,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),33.11,202106,26,43500,20,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),33.11,202107,12,37800,7,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),35.51,202108,11,43500,25,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),35.51,202109,9,42800,19,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,테헤란로대우아이빌(891-6),33.11,202111,6,37500,10,2004,11,80891,1187,5,28.774194,0.67,0.863966079,1.3174732
대치동,포스코더샵,164.88,202102,9,306000,5,2004,11,80891,1187,5,28.774194,0.67,0.920528874,1.23903289
대치동,포스코더샵,139.54,202109,28,330000,14,2004,11,80891,1187,5,28.774194,0.67,0.920528874,1.23903289
대치동,풍림아이원4차(1007-2),111.54,202110,16,229500,4,2004,11,80891,1187,5,28.774194,0.67,1.704856704,0.886257345
대치동,하이캐슬102동,145.34,202103,6,184000,5,2005,11,80891,1187,5,28.774194,0.67,1.328153046,1.34155705
대치동,한보미도맨션1,161.36,202101,6,381000,9,1983,11,80891,1187,5,28.774194,0.67,1.796931433,2.095333665
대치동,한보미도맨션1,84.48,202101,25,215000,1,1983,11,80891,1187,5,28.774194,0.67,1.796931433,2.095333665
대치동,한보미도맨션1,128.01,202104,9,344500,11,1983,11,80891,1187,5,28.774194,0.67,1.796931433,2.095333665
대치동,한보미도맨션1,161.36,202105,5,400000,8,1983,11,80891,1187,5,28.774194,0.67,1.796931433,2.095333665
대치동,한보미도맨션1,161.36,202105,28,403000,5,1983,11,80891,1187,5,28.774194,0.67,1.796931433,2.095333665
대치동,한보미도맨션1,161.36,202105,31,417000,8,1983,11,80891,1187,5,28.774194,0.67,1.796931433,2.095333665
대치동,한보미도맨션1,128.01,202107,9,355000,8,1983,11,80891,1187,5,28.774194,0.67,1.796931433,2.095333665
대치동,한보미도맨션1,128.01,202108,20,365000,12,1983,11,80891,1187,5,28.774194,0.67,1.796931433,2.095333665
대치동,한보미도맨션1,128.01,202109,8,352500,2,1983,11,80891,1187,5,28.774194,0.67,1.796931433,2.095333665
대치동,한보미도맨션2,126.33,202101,29,330000,13,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,84.96,202101,29,249500,1,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,84.96,202102,16,259000,6,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,84.96,202104,8,259500,5,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,84.96,202104,30,265000,6,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,84.96,202105,5,260000,2,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,84.96,202105,11,265000,9,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,115.05,202105,20,325000,3,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,84.96,202105,28,273000,4,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,84.96,202105,29,267000,13,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,159.15,202106,5,375000,4,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,126.33,202107,9,345000,2,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,126.33,202109,10,345000,1,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,한보미도맨션2,115.05,202110,4,350000,11,1985,11,80891,1187,5,28.774194,0.67,1.95035627,2.189968065
대치동,현대1,84.89,202104,16,190000,5,1990,11,80891,1187,5,28.774194,0.67,1.492005184,1.374380246
대치동,현대1,84.27,202108,24,198000,5,1990,11,80891,1187,5,28.774194,0.67,1.492005184,1.374380246
